orthogroup	callable_sites	bombus_difference_fraction	candidate_any	candidate_core	is_para	candidate_categories	laboriosa_accession	laboriosa_gene	laboriosa_description	hits_Apis_laboriosa	hits_Apis_dorsata	hits_Apis_mellifera	hits_Apis_cerana	hits_Apis_florea	bombus_difference_fraction_Apis_laboriosa	bombus_difference_fraction_Apis_dorsata	bombus_difference_fraction_Apis_mellifera	bombus_difference_fraction_Apis_cerana	bombus_difference_fraction_Apis_florea
OG0004181	904	0.1581858407079646	False	False	False		XP_043785465.1	LOC122711097	XP_043785465.1 thioredoxin domain-containing protein 11 isoform X1 [Apis laboriosa]	0	1	4	0	8	0.1581858407079646	0.1592920353982301	0.1592920353982301	0.1670353982300885	0.15265486725663716
OG0004182	136	0.0661764705882353	False	False	False		XP_043785470.1	LOC122711100	XP_043785470.1 thioredoxin, mitochondrial [Apis laboriosa]	0	0	0	0	0	0.0661764705882353	0.0661764705882353	0.0661764705882353	0.0661764705882353	0.0661764705882353
OG0004183	118	0.4915254237288136	False	False	False		XP_043785471.1	LOC122711101	XP_043785471.1 uncharacterized protein LOC122711101 [Apis laboriosa]	0	0	0	5	2	0.4915254237288136	0.4915254237288136	0.5084745762711864	0.4661016949152542	0.4830508474576271
OG0004184	428	0.16822429906542055	False	False	False		XP_043785343.1	LOC122711028	XP_043785343.1 protein yellow-like [Apis laboriosa]	1	1	0	0	4	0.16822429906542055	0.1658878504672897	0.16822429906542055	0.1705607476635514	0.1939252336448598
OG0004185	313	0.23003194888178913	False	False	False		XP_043785513.1	LOC122711122	XP_043785513.1 uncharacterized protein LOC122711122 [Apis laboriosa]	0	0	0	0	4	0.23003194888178913	0.23322683706070288	0.23961661341853036	0.23003194888178913	0.23322683706070288
OG0004186	384	0.036458333333333336	False	False	False		XP_043785781.1	LOC122711264	XP_043785781.1 extracellular serine/threonine protein CG31145 [Apis laboriosa]	0	1	0	0	0	0.036458333333333336	0.18229166666666666	0.0390625	0.041666666666666664	0.041666666666666664
OG0004187	503	0.2147117296222664	False	False	False		XP_043785188.1	LOC122710969	XP_043785188.1 facilitated trehalose transporter Tret1-2 homolog [Apis laboriosa]	0	0	0	0	7	0.2147117296222664	0.21669980119284293	0.23260437375745527	0.21669980119284293	0.21073558648111332
OG0004188	1196	0.20735785953177258	False	False	False		XP_043785448.1	LOC122711088	XP_043785448.1 putative uncharacterized protein DDB_G0277255 isoform X1 [Apis laboriosa]	1	0	0	1	6	0.20735785953177258	0.205685618729097	0.20986622073578595	0.21153846153846154	0.2040133779264214
OG0004189	398	0.02512562814070352	False	False	False		XP_043785199.1	LOC122710973	XP_043785199.1 carnosine N-methyltransferase isoform X1 [Apis laboriosa]	0	0	0	0	0	0.02512562814070352	0.022613065326633167	0.02512562814070352	0.022613065326633167	0.02763819095477387
OG0004190	167	0.46107784431137727	False	False	False		XP_043785475.1	LOC122711104	XP_043785475.1 uncharacterized protein LOC122711104 isoform X1 [Apis laboriosa]	0	0	0	0	0	0.46107784431137727	0.2694610778443114	0.2694610778443114	0.2694610778443114	0.2694610778443114
OG0004191	394	0.3350253807106599	False	False	False		XP_043785746.1	LOC122711240	XP_043785746.1 LOW QUALITY PROTEIN: uncharacterized oxidoreductase YjmC-like [Apis laboriosa]	0	1	2	0	3	0.3350253807106599	0.3350253807106599	0.33756345177664976	0.3401015228426396	0.33248730964467005
OG0004192	588	0.022108843537414966	False	False	False		XP_043785702.1	LOC122711213	XP_043785702.1 transcription factor stalky-like [Apis laboriosa]	0	0	0	0	2	0.022108843537414966	0.022108843537414966	0.023809523809523808	0.023809523809523808	0.02040816326530612
OG0004193	370	0.33513513513513515	False	False	False		XP_043785225.1	LOC122710984	XP_043785225.1 uncharacterized protein LOC122710984 [Apis laboriosa]	0	0	1	0	2	0.33513513513513515	0.3324324324324324	0.32972972972972975	0.33783783783783783	0.327027027027027
OG0004194	137	0.25547445255474455	False	False	False		XP_043785733.1	LOC122711229	XP_043785733.1 CDGSH iron-sulfur domain-containing protein 3, mitochondrial isoform X1 [Apis laboriosa]	0	0	0	0	1	0.25547445255474455	0.24817518248175183	0.24087591240875914	0.24817518248175183	0.24817518248175183
OG0004195	266	0.10526315789473684	False	False	False		XP_043785226.1	LOC122710986	XP_043785226.1 bridging integrator 3-like [Apis laboriosa]	0	1	0	0	3	0.10526315789473684	0.10526315789473684	0.10902255639097744	0.12030075187969924	0.10526315789473684
OG0004196	406	0.25862068965517243	False	False	False		XP_043791579.1	LOC122714363	XP_043791579.1 probable inactive tRNA-specific adenosine deaminase-like protein 3 [Apis laboriosa]	0	0	4	0	2	0.25862068965517243	0.25862068965517243	0.26108374384236455	0.26354679802955666	0.25862068965517243
OG0004197	824	0.14199029126213591	False	False	False		XP_043791551.1	LOC122714352	XP_043791551.1 polycomb group protein Psc-like isoform X1 [Apis laboriosa]	0	0	1	2	0	0.14199029126213591	0.14563106796116504	0.1553398058252427	0.14684466019417475	0.14684466019417475
OG0004198	385	0.10909090909090909	False	False	False		XP_043791555.1	LOC122714353	XP_043791555.1 beta-1,3-galactosyltransferase 1-like isoform X1 [Apis laboriosa]	0	0	0	1	1	0.10909090909090909	0.10649350649350649	0.11168831168831168	0.11168831168831168	0.11168831168831168
OG0004199	219	0.1278538812785388	False	False	False		XP_043794781.1	LOC122716094	XP_043794781.1 cysteine dioxygenase type 1 [Apis laboriosa]	0	0	1	0	2	0.1278538812785388	0.1278538812785388	0.1141552511415525	0.1232876712328767	0.1141552511415525
OG0004200	190	0.2736842105263158	False	False	False		XP_043794918.1	LOC122716160	XP_043794918.1 inosine triphosphate pyrophosphatase [Apis laboriosa]	0	0	0	0	1	0.2736842105263158	0.2789473684210526	0.28421052631578947	0.2894736842105263	0.2789473684210526
OG0004201	271	0.11439114391143912	False	False	False		XP_043791502.1	LOC122714319	XP_043791502.1 uncharacterized protein LOC122714319 isoform X2 [Apis laboriosa]	0	0	3	0	4	0.11439114391143912	0.11070110701107011	0.11070110701107011	0.12177121771217712	0.0959409594095941
OG0004202	439	0.03416856492027335	False	False	False		XP_043793248.1	LOC122715262	XP_043793248.1 alpha-N-acetylgalactosaminidase [Apis laboriosa]	0	0	0	0	0	0.03416856492027335	0.03416856492027335	0.03644646924829157	0.03416856492027335	0.03416856492027335
OG0004203	274	0.07664233576642336	False	False	False		XP_043791583.1	LOC122714364	XP_043791583.1 protein N-terminal glutamine amidohydrolase-like isoform X2 [Apis laboriosa]	0	0	1	0	0	0.07664233576642336	0.08029197080291971	0.072992700729927	0.08394160583941605	0.07664233576642336
OG0004204	203	0.09852216748768473	False	False	False		XP_043791584.1	LOC122714365	XP_043791584.1 isochorismatase domain-containing protein 2-like [Apis laboriosa]	0	0	0	0	0	0.09852216748768473	0.10344827586206896	0.10344827586206896	0.10344827586206896	0.09852216748768473
OG0004205	1417	0.35920959774170785	False	False	False		XP_043791590.1	LOC122714369	XP_043791590.1 receptor-type tyrosine-protein phosphatase mu-like [Apis laboriosa]	3	0	7	4	8	0.35920959774170785	0.3641496118560339	0.37755822159491886	0.37473535638673255	0.3768525052928723
OG0004206	549	0.12750455373406194	False	False	False		XP_043791573.1	LOC122714361	XP_043791573.1 uncharacterized protein LOC122714361 [Apis laboriosa]	0	0	1	0	2	0.12750455373406194	0.12750455373406194	0.13479052823315119	0.13296903460837886	0.12932604735883424
OG0004207	333	0.1891891891891892	False	False	False		XP_043791558.1	LOC122714355	XP_043791558.1 uncharacterized protein LOC122714355 [Apis laboriosa]	0	0	0	0	3	0.1891891891891892	0.19519519519519518	0.23423423423423423	0.21921921921921922	0.21921921921921922
OG0004208	131	0.32061068702290074	False	False	False		XP_043791588.1	LOC122714368	XP_043791588.1 uncharacterized protein LOC122714368 [Apis laboriosa]	1	1	0	1	1	0.32061068702290074	0.29770992366412213	0.31297709923664124	0.32061068702290074	0.31297709923664124
OG0004209	885	0.05649717514124294	False	False	False		XP_043792297.1	LOC122714735	XP_043792297.1 mediator of RNA polymerase II transcription subunit 25-like isoform X1 [Apis laboriosa]	0	0	1	0	1	0.05649717514124294	0.05649717514124294	0.05649717514124294	0.0576271186440678	0.05649717514124294
OG0004210	1254	0.019138755980861243	False	False	False		XP_043791490.1	LOC122714311	XP_043791490.1 tetratricopeptide repeat protein 14 homolog isoform X1 [Apis laboriosa]	0	0	0	0	1	0.019138755980861243	0.019138755980861243	0.019138755980861243	0.019936204146730464	0.018341307814992026
OG0004211	244	0.20901639344262296	False	False	False		XP_043791496.1	LOC122714313	XP_043791496.1 mannose-P-dolichol utilization defect 1 protein homolog [Apis laboriosa]	0	0	0	0	1	0.20901639344262296	0.20491803278688525	0.22131147540983606	0.20901639344262296	0.21311475409836064
OG0004212	144	0.2777777777777778	False	False	False		XP_043794856.1	LOC122716133	XP_043794856.1 uncharacterized protein LOC122716133 [Apis laboriosa]	0	0	0	1	2	0.2777777777777778	0.2638888888888889	0.2569444444444444	0.2569444444444444	0.25
OG0004213	1025	0.25170731707317073	False	False	False		XP_043791600.1	LOC122714376	XP_043791600.1 uncharacterized protein LOC122714376 [Apis laboriosa]	2	2	2	1	15	0.25170731707317073	0.24780487804878049	0.26926829268292685	0.2526829268292683	0.27219512195121953
OG0004214	234	0.39316239316239315	False	False	False		XP_043791602.1	LOC122714377	XP_043791602.1 LOW QUALITY PROTEIN: uncharacterized protein LOC122714377 [Apis laboriosa]	0	1	1	1	7	0.39316239316239315	0.3974358974358974	0.4017094017094017	0.39316239316239315	0.41452991452991456
OG0004215	282	0.28368794326241137	False	False	False		XP_043791543.1	LOC122714346	XP_043791543.1 transcription factor Sp8-like [Apis laboriosa]	0	0	1	2	5	0.28368794326241137	0.32269503546099293	0.2624113475177305	0.2695035460992908	0.3049645390070922
OG0004216	274	0.01824817518248175	False	False	False		XP_043791613.1	LOC122714389	XP_043791613.1 calmodulin-beta-like isoform X1 [Apis laboriosa]	0	0	0	0	2	0.01824817518248175	0.01824817518248175	0.014598540145985401	0.14233576642335766	0.0072992700729927005
OG0004217	242	0.0371900826446281	False	False	False		XP_043791544.1	LOC122714347	XP_043791544.1 protein CDV3 homolog [Apis laboriosa]	0	0	0	0	0	0.0371900826446281	0.0371900826446281	0.0371900826446281	0.0371900826446281	0.0371900826446281
OG0004218	205	0.2	False	False	False		XP_043791546.1	LOC122714348	XP_043791546.1 LOW QUALITY PROTEIN: putative gamma-glutamylcyclotransferase CG2811 [Apis laboriosa]	0	0	1	0	0	0.2	0.2	0.1951219512195122	0.2048780487804878	0.1951219512195122
OG0004219	447	0.10067114093959731	False	False	False		XP_043791574.1	LOC122714362	XP_043791574.1 cyclin-dependent kinase 4-like [Apis laboriosa]	0	0	0	0	0	0.10067114093959731	0.1029082774049217	0.11409395973154363	0.10738255033557047	0.10738255033557047
OG0004220	361	0.20221606648199447	False	False	False		XP_043794837.1	LOC122716124	XP_043794837.1 nucleoside diphosphate-linked moiety X motif 19-like [Apis laboriosa]	0	0	0	0	3	0.20221606648199447	0.20221606648199447	0.20221606648199447	0.1994459833795014	0.19390581717451524
OG0004221	199	0.17587939698492464	False	False	False		XP_043791638.1	LOC122714401	XP_043791638.1 leucine-rich repeat-containing protein 51-like [Apis laboriosa]	0	0	0	0	1	0.17587939698492464	0.17587939698492464	0.18090452261306533	0.1708542713567839	0.17587939698492464
OG0004222	230	0.06086956521739131	False	False	False		XP_043791560.1	LOC122714356	XP_043791560.1 GATA zinc finger domain-containing protein 1 [Apis laboriosa]	0	0	0	0	0	0.06086956521739131	0.06086956521739131	0.06086956521739131	0.06086956521739131	0.06086956521739131
OG0004223	967	0.06308169596690796	False	False	False		XP_043791529.1	LOC122714336	XP_043791529.1 uncharacterized protein LOC122714336 [Apis laboriosa]	0	0	0	0	8	0.06308169596690796	0.0703205791106515	0.06825232678386763	0.055842812823164424	0.07238883143743537
OG0004224	196	0.00510204081632653	False	False	False		XP_043796641.1	LOC122717033	XP_043796641.1 GTP-binding protein Di-Ras2 isoform X1 [Apis laboriosa]	0	0	0	0	0	0.00510204081632653	0.00510204081632653	0.00510204081632653	0.00510204081632653	0.00510204081632653
OG0004225	137	0.1897810218978102	False	False	False		XP_043796995.1	LOC122717217	XP_043796995.1 ARL14 effector protein [Apis laboriosa]	0	0	0	0	0	0.1897810218978102	0.18248175182481752	0.1897810218978102	0.1897810218978102	0.20437956204379562
OG0004226	772	0.027202072538860103	True	True	False	organic_anion_transport;organic_anion_transporter	XP_043785016.1	LOC122710879	XP_043785016.1 solute carrier organic anion transporter family member 5A1 [Apis laboriosa]	0	0	0	0	0	0.027202072538860103	0.025906735751295335	0.042746113989637305	0.02461139896373057	0.02461139896373057
OG0004227	326	0.046012269938650305	False	False	False		XP_043799464.1	LOC122718468	XP_043799464.1 transmembrane protein 53 [Apis laboriosa]	0	0	0	0	0	0.046012269938650305	0.046012269938650305	0.046012269938650305	0.04294478527607362	0.046012269938650305
OG0004228	485	0.2865979381443299	False	False	False		XP_043803811.1	LOC122720847	XP_043803811.1 SET domain-containing protein SmydA-8-like isoform X1 [Apis laboriosa]	1	0	0	1	6	0.2865979381443299	0.2865979381443299	0.2865979381443299	0.2804123711340206	0.27010309278350514
OG0004229	398	0.20351758793969849	False	False	False		XP_043804078.1	LOC122720980	XP_043804078.1 prenylcysteine oxidase 1-like [Apis laboriosa]	0	1	2	3	3	0.20351758793969849	0.20100502512562815	0.20603015075376885	0.1984924623115578	0.20351758793969849
OG0004230	318	0.16352201257861634	False	False	False		XP_043803991.1	LOC122720936	XP_043803991.1 glyoxylate reductase/hydroxypyruvate reductase-like isoform X1 [Apis laboriosa]	0	0	0	0	1	0.16352201257861634	0.16666666666666666	0.17295597484276728	0.16352201257861634	0.16352201257861634
OG0004231	512	0.13671875	False	False	False		XP_043803923.1	LOC122720910	XP_043803923.1 SET domain-containing protein SmydA-8-like [Apis laboriosa]	0	0	1	1	2	0.13671875	0.13671875	0.12890625	0.130859375	0.1328125
OG0004232	339	0.07079646017699115	False	False	False		XP_043804199.1	LOC122721049	XP_043804199.1 transmembrane protein 185A [Apis laboriosa]	0	0	0	0	0	0.07079646017699115	0.07079646017699115	0.07079646017699115	0.07374631268436578	0.07374631268436578
OG0004233	272	0.04779411764705882	False	False	False		XP_043803912.1	LOC122720903	XP_043803912.1 ras-related C3 botulinum toxin substrate 1-like [Apis laboriosa]	0	0	0	0	0	0.04779411764705882	0.05514705882352941	0.05514705882352941	0.051470588235294115	0.0625
OG0004234	362	0.03038674033149171	False	False	False		XP_043804053.1	LOC122720964	XP_043804053.1 transmembrane protein 115 isoform X1 [Apis laboriosa]	0	0	0	1	0	0.03038674033149171	0.03038674033149171	0.027624309392265192	0.03038674033149171	0.027624309392265192
OG0004235	314	0.06687898089171974	False	False	False		XP_043804090.1	LOC122720989	XP_043804090.1 erlin-1-like [Apis laboriosa]	0	0	0	0	0	0.06687898089171974	0.06687898089171974	0.07006369426751592	0.07006369426751592	0.06687898089171974
OG0004236	336	0.20238095238095238	False	False	False		XP_043804080.1	LOC122720983	XP_043804080.1 ribosome biogenesis protein BRX1 homolog [Apis laboriosa]	0	0	1	0	5	0.20238095238095238	0.20833333333333334	0.20238095238095238	0.2113095238095238	0.19642857142857142
OG0004237	288	0.10069444444444445	False	False	False		XP_043804096.1	LOC122720995	XP_043804096.1 transmembrane protein 59-like [Apis laboriosa]	0	0	0	0	1	0.10069444444444445	0.09375	0.09027777777777778	0.08680555555555555	0.09027777777777778
OG0004238	528	0.2897727272727273	False	False	False		XP_043804022.1	LOC122720950	XP_043804022.1 SET domain-containing protein SmydA-8-like isoform X1 [Apis laboriosa]	1	0	4	1	0	0.2897727272727273	0.2935606060606061	0.29545454545454547	0.3068181818181818	0.29924242424242425
OG0004239	202	0.1782178217821782	False	False	False		XP_043804064.1	LOC122720971	XP_043804064.1 PITH domain-containing protein GA19395 [Apis laboriosa]	0	0	0	1	0	0.1782178217821782	0.1782178217821782	0.1782178217821782	0.16831683168316833	0.19306930693069307
OG0004240	124	0.3870967741935484	False	False	False		XP_043804204.1	LOC122721053	XP_043804204.1 uncharacterized protein LOC122721053 isoform X1 [Apis laboriosa]	0	0	0	1	5	0.3870967741935484	0.3790322580645161	0.41935483870967744	0.3225806451612903	0.23387096774193547
OG0004241	152	0.4144736842105263	False	False	False		XP_043804203.1	LOC122721052	XP_043804203.1 uncharacterized protein LOC122721052 [Apis laboriosa]	0	0	2	0	1	0.4144736842105263	0.4144736842105263	0.34210526315789475	0.3684210526315789	0.3815789473684211
OG0004242	350	0.30857142857142855	False	False	False		XP_043804133.1	LOC122721017	XP_043804133.1 uncharacterized protein LOC122721017 [Apis laboriosa]	0	0	3	2	1	0.30857142857142855	0.3171428571428571	0.3028571428571429	0.30857142857142855	0.3142857142857143
OG0004243	646	0.10990712074303406	False	False	False		XP_043804070.1	LOC122720976	XP_043804070.1 laccase-4-like isoform X1 [Apis laboriosa]	0	0	1	1	5	0.10990712074303406	0.10835913312693499	0.10990712074303406	0.10990712074303406	0.11455108359133127
OG0004244	526	0.3612167300380228	False	False	False		XP_043804043.1	LOC122720959	XP_043804043.1 pre-piRNA 3'-exonuclease trimmer-like [Apis laboriosa]	0	0	0	2	3	0.3612167300380228	0.3612167300380228	0.36311787072243346	0.35361216730038025	0.35551330798479086
OG0004245	483	0.15113871635610765	False	False	False		XP_043803981.1	LOC122720933	XP_043803981.1 leucine-rich repeat-containing protein 15 isoform X1 [Apis laboriosa]	0	0	2	0	3	0.15113871635610765	0.15113871635610765	0.15320910973084886	0.15113871635610765	0.14906832298136646
OG0004246	168	0.1130952380952381	False	False	False		XP_043804063.1	LOC122720970	XP_043804063.1 actin-binding Rho-activating protein-like [Apis laboriosa]	0	0	0	0	0	0.1130952380952381	0.11904761904761904	0.11904761904761904	0.11904761904761904	0.1130952380952381
OG0004247	1139	0.050921861281826165	False	False	False		XP_043804284.1	LOC122721090	XP_043804284.1 myelin regulatory factor-like protein isoform X1 [Apis laboriosa]	0	0	0	0	14	0.050921861281826165	0.05179982440737489	0.050921861281826165	0.04741000877963126	0.033362598770851626
OG0004248	404	0.2004950495049505	False	False	False		XP_043804198.1	LOC122721048	XP_043804198.1 uncharacterized protein LOC122721048 [Apis laboriosa]	0	1	0	0	2	0.2004950495049505	0.19801980198019803	0.19801980198019803	0.20544554455445543	0.19306930693069307
OG0004249	542	0.28044280442804426	False	False	False		XP_043804176.1	LOC122721042	XP_043804176.1 protein jim lovell-like isoform X1 [Apis laboriosa]	0	0	0	101	0	0.28044280442804426	0.2822878228782288	0.28413284132841327	0.09225092250922509	0.2878228782287823
OG0004250	286	0.013986013986013986	False	False	False		XP_043804201.1	LOC122721050	XP_043804201.1 CUE domain-containing protein 2 [Apis laboriosa]	0	0	0	0	0	0.013986013986013986	0.013986013986013986	0.013986013986013986	0.013986013986013986	0.013986013986013986
OG0004251	858	0.11655011655011654	False	False	False		XP_043804223.1	LOC122721065	XP_043804223.1 uncharacterized protein LOC122721065 [Apis laboriosa]	0	0	1	0	7	0.11655011655011654	0.11655011655011654	0.10955710955710955	0.1048951048951049	0.10722610722610723
OG0004252	1343	0.0781831720029784	False	False	False		XP_043803810.1	LOC122720846	XP_043803810.1 zinc finger CCCH domain-containing protein 13-like [Apis laboriosa]	1	0	1	1	6	0.0781831720029784	0.0759493670886076	0.0759493670886076	0.07297096053611318	0.07446016381236038
OG0004253	833	0.03601440576230492	False	False	False		XP_043803928.1	LOC122720913	XP_043803928.1 protein lin-54 homolog isoform X1 [Apis laboriosa]	0	0	0	2	1	0.03601440576230492	0.03601440576230492	0.03601440576230492	0.03841536614645858	0.03481392557022809
OG0004254	283	0.0353356890459364	False	False	False		XP_043804206.1	LOC122721054	XP_043804206.1 voltage-dependent anion-selective channel-like [Apis laboriosa]	0	0	0	0	0	0.0353356890459364	0.0353356890459364	0.0353356890459364	0.0353356890459364	0.0353356890459364
OG0004255	451	0.2749445676274945	False	False	False		XP_043804084.1	LOC122720986	XP_043804084.1 zinc finger CCHC domain-containing protein 9-like [Apis laboriosa]	1	0	2	2	2	0.2749445676274945	0.2793791574279379	0.270509977827051	0.270509977827051	0.2793791574279379
OG0004256	507	0.22879684418145957	False	False	False		XP_043804196.1	LOC122721046	XP_043804196.1 putative fatty acyl-CoA reductase CG8306 [Apis laboriosa]	0	0	1	2	0	0.22879684418145957	0.22879684418145957	0.21893491124260356	0.22879684418145957	0.23471400394477318
OG0004257	2088	0.03639846743295019	False	False	False		XP_043803783.1	LOC122720831	XP_043803783.1 HEAT repeat-containing protein 5B isoform X1 [Apis laboriosa]	0	0	1	0	2	0.03639846743295019	0.035919540229885055	0.034003831417624523	0.034961685823754786	0.035440613026819924
OG0004258	527	0.29601518026565465	False	False	False		XP_043803788.1	LOC122720832	XP_043803788.1 scavenger receptor class B member 1 [Apis laboriosa]	0	0	3	1	2	0.29601518026565465	0.29411764705882354	0.3036053130929791	0.3092979127134725	0.29601518026565465
OG0004259	287	0.2926829268292683	False	False	False		XP_043793316.1	LOC122715297	XP_043793316.1 dnaJ homolog subfamily C member 17 [Apis laboriosa]	0	0	2	1	2	0.2926829268292683	0.2857142857142857	0.28222996515679444	0.2787456445993031	0.2857142857142857
OG0004260	336	0.2619047619047619	False	False	False		XP_043803824.1	LOC122720854	XP_043803824.1 prostaglandin reductase 1-like [Apis laboriosa]	0	0	7	0	0	0.2619047619047619	0.2619047619047619	0.25	0.2648809523809524	0.26785714285714285
OG0004261	411	0.09002433090024331	False	False	False		XP_043804097.1	LOC122720996	XP_043804097.1 KICSTOR complex protein kaptin-like, partial [Apis laboriosa]	0	1	0	0	0	0.09002433090024331	0.0851581508515815	0.09002433090024331	0.08759124087591241	0.09002433090024331
OG0004262	149	0.0	False	False	False		XP_043803780.1	LOC122720829	XP_043803780.1 calmodulin [Apis laboriosa]	0	0	0	0	0	0.0	0.0	0.0	0.06040268456375839	0.0
OG0004263	485	0.018556701030927835	False	False	False		XP_043804059.1	LOC122720967	XP_043804059.1 homeobox protein PKNOX2-like isoform X2 [Apis laboriosa]	0	0	0	0	0	0.018556701030927835	0.018556701030927835	0.020618556701030927	0.020618556701030927	0.018556701030927835
OG0004264	379	0.2928759894459103	False	False	False		XP_043803952.1	LOC122720921	XP_043803952.1 protein roadkill-like isoform X1 [Apis laboriosa]	0	0	0	0	1	0.2928759894459103	0.3113456464379947	0.2928759894459103	0.3007915567282322	0.29023746701846964
OG0004265	463	0.1900647948164147	False	False	False		XP_043803932.1	LOC122720914	XP_043803932.1 uncharacterized transporter BU466-like isoform X1 [Apis laboriosa]	0	1	2	2	3	0.1900647948164147	0.1857451403887689	0.19654427645788336	0.19654427645788336	0.19870410367170627
OG0004266	233	0.18454935622317598	False	False	False		XP_043803875.1	LOC122720886	XP_043803875.1 NADH-cytochrome b5 reductase-like [Apis laboriosa]	0	0	1	1	1	0.18454935622317598	0.1888412017167382	0.18454935622317598	0.18025751072961374	0.18025751072961374
OG0004267	597	0.07202680067001675	False	False	False		XP_043803817.1	LOC122720851	XP_043803817.1 lamin Dm0-like isoform X1 [Apis laboriosa]	0	0	0	0	0	0.07202680067001675	0.07202680067001675	0.09212730318257957	0.09212730318257957	0.09212730318257957
OG0004268	596	0.20302013422818793	False	False	False		XP_043804062.1	LOC122720969	XP_043804062.1 CDK5RAP1-like protein [Apis laboriosa]	0	0	2	2	8	0.20302013422818793	0.20134228187919462	0.21140939597315436	0.21308724832214765	0.20134228187919462
OG0004269	579	0.11398963730569948	False	False	False		XP_043804216.1	LOC122721061	XP_043804216.1 tyrosine-protein phosphatase non-receptor type 5-like isoform X1 [Apis laboriosa]	1	1	0	0	5	0.11398963730569948	0.11917098445595854	0.11744386873920552	0.11398963730569948	0.11226252158894647
OG0004270	1200	0.2275	False	False	False		XP_043803840.1	LOC122720867	XP_043803840.1 RNA polymerase II-associated protein 1 [Apis laboriosa]	0	1	0	4	11	0.2275	0.22666666666666666	0.22	0.22666666666666666	0.22416666666666665
OG0004271	769	0.19895968790637192	False	False	False		XP_043804264.1	LOC122721080	XP_043804264.1 SID1 transmembrane family member 1-like isoform X1 [Apis laboriosa]	0	0	1	0	1	0.19895968790637192	0.19895968790637192	0.1976592977893368	0.20026007802340703	0.20286085825747724
OG0004272	534	0.031835205992509365	False	False	False		XP_043792303.1	LOC122714737	XP_043792303.1 EH domain-containing protein 3 [Apis laboriosa]	0	0	0	1	0	0.031835205992509365	0.031835205992509365	0.031835205992509365	0.0299625468164794	0.031835205992509365
OG0004273	439	0.01366742596810934	False	False	False		XP_043804278.1	LOC122721086	XP_043804278.1 tubulin gamma-2 chain [Apis laboriosa]	0	0	0	0	0	0.01366742596810934	0.02050113895216401	0.01366742596810934	0.01366742596810934	0.015945330296127564
OG0004274	274	0.12043795620437957	False	False	False		XP_043804055.1	LOC122720965	XP_043804055.1 F-box/LRR-repeat protein 3-like [Apis laboriosa]	0	0	0	0	1	0.12043795620437957	0.12408759124087591	0.13138686131386862	0.12043795620437957	0.12773722627737227
OG0004275	1082	0.30591497227356745	False	False	False		XP_043803876.1	LOC122720887	XP_043803876.1 putative uncharacterized protein DDB_G0282133 isoform X1 [Apis laboriosa]	0	3	3	1	4	0.30591497227356745	0.3123844731977819	0.3022181146025878	0.3123844731977819	0.30868761552680224
OG0004276	491	0.3360488798370672	False	False	False		XP_043803973.1	LOC122720930	XP_043803973.1 leucine-rich repeat neuronal protein 3-like [Apis laboriosa]	0	0	4	3	15	0.3360488798370672	0.34012219959266804	0.3421588594704684	0.3319755600814664	0.31568228105906315
OG0004277	166	0.018072289156626505	False	False	False		XP_043804111.1	LOC122721006	XP_043804111.1 CB1 cannabinoid receptor-interacting protein 1-like [Apis laboriosa]	0	0	0	0	0	0.018072289156626505	0.018072289156626505	0.018072289156626505	0.018072289156626505	0.018072289156626505
OG0004278	426	0.2300469483568075	False	False	False		XP_043790736.1	LOC122713951	XP_043790736.1 titin-like [Apis laboriosa]	1	1	2	2	0	0.2300469483568075	0.23943661971830985	0.23708920187793428	0.2323943661971831	0.24647887323943662
OG0004279	353	0.11048158640226628	False	False	False		XP_043790739.1	LOC122713954	XP_043790739.1 skin secretory protein xP2-like [Apis laboriosa]	0	1	0	0	2	0.11048158640226628	0.17280453257790368	0.1274787535410765	0.12181303116147309	0.12464589235127478
OG0004280	294	0.22789115646258504	False	False	False		XP_043790737.1	LOC122713952	XP_043790737.1 skin secretory protein xP2-like [Apis laboriosa]	0	0	3	0	1	0.22789115646258504	0.22448979591836735	0.24489795918367346	0.22789115646258504	0.23469387755102042
OG0004281	226	0.18141592920353983	False	False	False		XP_043789297.1	LOC122713162	XP_043789297.1 uncharacterized protein LOC122713162 isoform X1 [Apis laboriosa]	0	0	0	0	0	0.18141592920353983	0.18141592920353983	0.20353982300884957	0.18141592920353983	0.18141592920353983
OG0004282	220	0.20909090909090908	False	False	False		XP_043793200.1	LOC122715236	XP_043793200.1 mitochondrial import inner membrane translocase subunit Tim21 [Apis laboriosa]	0	0	2	0	1	0.20909090909090908	0.20909090909090908	0.20909090909090908	0.22272727272727272	0.2
OG0004283	632	0.11392405063291139	False	False	False		XP_043798919.1	LOC122718173	XP_043798919.1 proton channel OtopLc-like isoform X1 [Apis laboriosa]	0	0	0	0	5	0.11392405063291139	0.11234177215189874	0.12025316455696203	0.11392405063291139	0.11550632911392406
OG0004284	435	0.020689655172413793	False	False	False		XP_043802081.1	LOC122719897	XP_043802081.1 protein dissatisfaction-like [Apis laboriosa]	0	0	0	0	0	0.020689655172413793	0.020689655172413793	0.020689655172413793	0.020689655172413793	0.020689655172413793
OG0004285	163	0.20245398773006135	False	False	False		XP_043802204.1	LOC122719965	XP_043802204.1 amelogenin-like [Apis laboriosa]	0	0	0	1	0	0.20245398773006135	0.1901840490797546	0.19631901840490798	0.19631901840490798	0.20245398773006135
